"event_id","event_date","country","region","provstate","summary","weapdetail","source"
201705070008,2017-05-07,Iraq,Middle East & North Africa,Kirkuk,"05/07/2017: Assailants opened fire on Imad Abid Karim on Kirkuk-Taza road, south of Kirkuk, Iraq. Karim, a prosecutor general, was unharmed in the attack. No group claimed responsibility for the incident.",,"""A Judge Escapes An Assassination Attempt South Of Kirkuk,"" Iraq News Gazette, May 7, 2017."
201705070009,2017-05-07,Iraq,Middle East & North Africa,Diyala,"05/07/2017: Assailants opened fire on the vehicle of an Iraqi General Directorate of Nationality lieutenant general west of Baqubah, Diyala, Iraq. The officer was killed in the assault. No group claimed responsibility for the attack.",,"""Gunmen kill police officer in Baquba,"" Iraqi News, May 8, 2017."
201705070011,2017-05-07,Somalia,Sub-Saharan Africa,Banaadir,"05/07/2017: An explosive device planted underneath the vehicle of Abidqadir Dinih detonated on Maka al-Mukarama Road in Waberi neighborhood, Mogadishu, Somalia. Dinih, a National Intelligence and Security Agency (NISA) colonel, was injured in the blast. No group claimed responsibility for the attack.",,"""Somalia: Bomb Explosion Targets Intelligence Official in Mogadishu,"" Hiiraan Online, May 7, 2017."
201705070012,2017-05-07,Afghanistan,South Asia,Kandahar,"05/07/2017: An assailant shot and killed Abdul Ghafoor Feroz, a religious scholar and a media advisor to the provincial governor, in Najib Nemro, Kandahar, Afghanistan. The Taliban claimed responsibility for the incident.",,"""Kandahar governor's media adviser shot dead by gunmen,"" Khaama Press, May 7, 2017."
201705070013,2017-05-07,Colombia,South America,Choco,"05/07/2017: Assailants abducted eight people in Novita, Choco, Colombia. All eight hostages were released on May 9, 2017. No group claimed responsibility; however, sources attributed the attack to the National Liberation Army of Colombia (ELN).",,"""Colombia's ELN rebels 'kidnap eight' in Chocï¿½,"" BBC, May 9, 2017."
201705070014,2017-05-07,Philippines,Southeast Asia,Maguindanao,"05/07/2017: An explosive device detonated near a Philippine Army (PA) convoy along the National Highway in Datu Hoffer, Maguindanao, Philippines. There were no reported casualties in the blast. No group claimed responsibility; however, sources attributed the attack to the Bangsamoro Islamic Freedom Movement (BIFM).",A roadside bomb was used in the attack.,"""Twin bombings rock Maguindanao highway,"" Tempo, May 8, 2017."
201705070016,2017-05-07,Afghanistan,South Asia,Kandahar,"05/07/2017: Assailants shot and killed a police officer and a soldier in Kandahar, Afghanistan. No group claimed responsibility for the attack.",,"""Targeted killings surge in Kandahar as heat returns,"" Pajhwok Afghan News English, May 8, 2017."
201705070018,2017-05-07,Pakistan,South Asia,Balochistan,"05/07/2017: An explosive device detonated near a passenger vehicle in Kohlu, Balochistan, Pakistan. There were no reported casualties in the blast. No group claimed responsibility for the attack.",,"""Highlights: Pakistan Balochistan Press 08 May 2017,"" Summary, May 8, 2017."
201705070019,2017-05-07,Pakistan,South Asia,Federally Administered Tribal Areas,"05/07/2017: An explosive device detonated in Tindwah, Kurram district, Federally Administered Tribal Areas, Pakistan. At least one person was killed in the blast. No group claimed responsibility for the attack.",A roadside bomb was used in the attack.,"""Pakistan: Man Killed in in Kurram Agency Blast,"" Dawn Online, May 8, 2017."
201705070020,2017-05-08,India,South Asia,Jammu and Kashmir,"05/08/2017: Assailants opened fire on a Special Task Force (STF) post in Kahra, Jammu and Kashmir, India. At least one officer was killed and a second officer was injured in the assault. No group claimed responsibility; however, sources attributed the attack to Lashkar-e-Taiba (LeT).",AK assault rifles were used in the attack.,"""India: LeT module busted in erstwhile Doda district,"" The Tribune Online, May 13, 2017."
201705070031,2017-05-07,Philippines,Southeast Asia,Maguindanao,"05/07/2017: Assailants armed with projectiles and firearms attacked a Philippine Army (PA) detachment in Pagatin, Maguindanao, Philippines. At least seven soldiers were injured in the assault. This was one of two attacks targeting soldiers in Datu Salibo district on the same day. The Bangsamoro Islamic Freedom Movement (BIFM) claimed responsibility for the incidents.",Assault rifles and shoulder-mounted B-40s (RPGs) were used in the attack.,"""BIFF leader killed, 11 wounded in Maguindanao,"" Manila Bulletin, May 8, 2017."
201705070021,2017-05-07,India,South Asia,West Bengal,"05/07/2017: An explosive device detonated inside an All India Trinamool Congress (AITMC) office in Pichkudijhal, West Bengal, India. At least three people were injured in the blast. No group claimed responsibility; however, sources suspected that the attack was carried out by Muslim extremists.",Thrown crude explosive devices were used in the attack.,"""Blast at TMC office in Burdwan: Trinamool trying to hush up matter, jehadis behind explosion, says BJP,"" Indian Express, May 10, 2017."
201705070022,2017-05-07,Philippines,Southeast Asia,Isabela,"05/07/2017: Assailants opened fire on a Philippine Army (PA) detachment in Tappa, San Mariano, Isabela, Philippines. There were no reported casualties in the assault. No group claimed responsibility; however, sources attributed the attack to the New People's Army (NPA).",,"""Philippines: NPA rebel, soldier die in clashes,"" Philstar.com, May 8, 2017."
201705070023,2017-05-07,Afghanistan,South Asia,Badghis,"05/07/2017: Assailants kidnapped four health workers in Maqar district, Badghis, Afghanistan. The outcome of the abduction is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Taliban.",,"""Taliban abduct four health workers in Baghis,"" SalamWatandar.com, May 7, 2017."
201705070027,2017-05-07,Nigeria,Sub-Saharan Africa,Delta,"05/07/2017: Assailants opened fire on the vehicle of Usman Ndanbabo along Isoko Road in Ughelli, Delta, Nigeria. Ndanbabo, a Nigerian Police Force (NPF) assistant police commissioner, was killed in the assault. No group claimed responsibility for the attack.",,"""[BREAKING] Gunmen attack Assistant Commissioner of Police in Delta,"" Nigeria Punch, May 8, 2017."
201705070028,2017-05-07,West Bank and Gaza Strip,Middle East & North Africa,West Bank,"05/07/2017: An assailant attempted to stab Israeli Border Police officers at the Damascus Gate in Old City neighborhood, Jerusalem, West Bank. The assailant was shot and killed by the officers. Fatima Afif Abed al-Rahman Hajiji, a Palestinian extremist, claimed responsibility for the attack.",,"""Attempted stabbing attack thwarted at Jerusalem's Damascus Gate,"" Jerusalem Post, May 7, 2017."
201705070029,2017-05-08,Philippines,Southeast Asia,Maguindanao,"05/00/2017: Sometime between May 5, 2017 and May 10, 2017, an explosive device detonated in Datu Saudi Ampatuan district, Maguindanao, Philippines. There were no reported casualties in the blast. No group claimed responsibility for the attack.",A roadside bomb was used in the attack.,"""BIFF sets off bomb on soldiers in Maguindanao; no one hurt,"" Philippines Daily Inquirer, May 11, 2017."
201705070030,2017-05-08,Philippines,Southeast Asia,Maguindanao,"05/00/2017: Sometime between May 5, 2017 and May 10, 2017, an explosive device detonated in Shariff Aguak district, Maguindanao, Philippines. There were no reported casualties in the blast. No group claimed responsibility for the attack.",A roadside bomb was used in the attack.,"""BIFF sets off bomb on soldiers in Maguindanao; no one hurt,"" Philippines Daily Inquirer, May 11, 2017."
201705070032,2017-05-07,Philippines,Southeast Asia,Maguindanao,"05/07/2017: Two explosive devices detonated near a Philippine Army (PA) detachment in Datu Salibo district, Maguindanao, Philippines. Following the blast, assailants then opened fire on the detachment. At least one assailant was killed and four other assailants were injured in the ensuing clash. This was one of two attacks targeting soldiers in Datu Salibo district on the same day. The Bangsamoro Islamic Freedom Movement (BIFM) claimed responsibility for the incidents.","Two roadside bombs, mortars, and sniper rifles were used in the attack.","""BIFF leader killed, 11 wounded in Maguindanao,"" Manila Bulletin, May 8, 2017."
201705070033,2017-05-07,Sudan,Sub-Saharan Africa,North Darfur,"05/07/2017: Assailants abducted two farmers in Mashrou Abu Zeid, North Darfur, Sudan. The outcome of the kidnapping is unknown. No group claimed responsibility for the attack.",,"""Farmers shot, abducted by North Darfur herders,"" DABANGA, May 17, 2017."
201705070034,2017-05-07,Nepal,South Asia,Province 3,"05/07/2017: Assailants threw an incendiary device at the vehicle of Rajendra Prasad Chaudhary in Khairahani, Province 3, Nepal. Chaudhary, a Nepali Congress Party (NC) mayoral candidate, was not harmed as the device failed to ignite. No group claimed responsibility for the attack.",A petrol bomb was used in the attack.,"""Petrol bomb thrown at NC mayoral candidate's Scorpio SUV,"" MyRepublica.com, May 7, 2017."
201705070035,2017-05-07,Philippines,Southeast Asia,Masbate,"05/07/2017: Assailants opened fire on a former Philippine Army (PA) soldier in Talabaan, Masbate, Philippines. The former soldier was killed and at least one other person was injured in the assault. No group claimed responsibility for the attack.",,"""Ex-soldier shot dead in Masbate,"" Philippines Daily Inquirer, May 9, 2017."
201705070036,2017-05-07,Afghanistan,South Asia,Khost,"05/07/2017: An explosive device detonated targeting a civilian vehicle in Derai, Khost, Afghanistan. A civilian was killed and three civilians were injured in the blast. No group claimed responsibility for the incident.",A roadside bomb was used in the attack.,"""Afghanistan- 1 civilian killed, 3 injured in Khost blast,"" Global English (Middle East and North Africa Financial Network), May 8, 2017."
201705070037,2017-05-07,Iraq,Middle East & North Africa,Diyala,"05/07/2017: An explosive device planted inside a briefcase was discovered and defused in Kanaan, Balad Ruz, Diyala, Iraq. No group claimed responsibility for the incident.",An explosive device planted inside a briefcase was used in the attack.,"""Revision: Iraq: Roundup of Violent Activities Targeting Civilians 07-15 May 2017,"" Summary, May 7, 2017."
201705080002,2017-05-08,Iraq,Middle East & North Africa,Al Anbar,"05/08/2017: An explosive device was discovered by Iraqi Police Service (IPS) officers in Hawli al Janubi neighborhood, Ramadi, Al Anbar, Iraq. As the device was being transferred, it detonated, killing two officers. No group claimed responsibility for the attack.",,"""IED blast kills two policemen in Ramadi,"" Iraqi News, May 8, 2017."
201705080004,2017-05-08,Somalia,Sub-Saharan Africa,Banaadir,"05/08/2017: A suicide bomber detonated an explosives-laden vehicle near the Italian Cafe on Maka al-Mukarama Road in Waberi neighborhood, Mogadishu, Somalia. In addition to the assailant, at least eight people, including Abdirahman Sabdow Dahir, the Kurtunwaarey District Administrator, and Abdi Bashir Aden, a Somali National Army (SNA) general, were killed and 10 other people were injured in the blast. Al-Shabaab claimed responsibility for the attack.",,"""2nd LD-Writethru: Somalia army commander among 5 killed in Mogadishu blast,"" Xinhua General News Service, May 8, 2017."
